masterid,year,PDIV_ID,crop,volume_m3,area_m2,depth_m,system
sheridan,2012,44094,4,303436.08,526091.8,0.576775384615384,4
null_geo9,2012,44330,2,537797.28,987433.84,0.54464262295082,4
sheridan,2012,44564,16,214625.52,566560.4,0.378822857142856,4
null_geo9,2012,44607,24,456387.6,870074.9,0.524539534883721,4
null_geo9,2012,44830,2,313303.92,594888.42,0.526661224489794,4
sheridan,2012,44911,24,99911.88,218530.44,0.4572,4
sheridan,2012,45048,,,,,
sheridan,2012,45105,16,242995.56,991480.7,0.245084081632653,4
sheridan,2012,45187,2,244229.04,509904.36,0.478971428571428,3
sheridan,2012,45406,,,,,
null_geo9,2012,45412,,,,,
sheridan,2012,45420,2,148017.6,412779.72,0.358588235294116,4
null_geo9,2012,45618,,,,,
sheridan,2012,45882,24,192422.88,526091.8,0.36576,4
sheridan,2012,45981,,,,,
null_geo9,2012,46137,26,215859,404686,0.5334,4
null_geo9,2012,46242,2,276657.2292,501810.64,0.551319290322582,4
sheridan,2012,46433,24,262731.24,501810.64,0.523567741935484,4
null_geo9,2012,46597,2,250396.44,485623.2,0.515620000000001,4
null_geo9,2012,46699,2,170220.24,485623.2,0.35052,3
sheridan,2012,46872,2,222026.4,445154.6,0.498763636363638,4
null_geo9,2012,47188,2,159118.92,364217.4,0.436879999999999,4
null_geo9,2012,47322,2,445286.28,1133120.8,0.392974285714284,4
sheridan,2012,47561,2,194889.84,485623.2,0.401320000000001,4
null_geo9,2012,4766,4,267665.16,485623.2,0.551179999999999,4
sheridan,2012,48068,24,194889.84,550372.96,0.35410588235294,4
null_geo9,2012,48393,2,478590.24,971246.4,0.492760000000001,4
null_geo9,2012,48424,2,304669.56,505857.5,0.6022848,4
sheridan,2012,48657,2,217610.5416,485623.2,0.448106800000001,4
null_geo9,2012,48725,26,222026.4,485623.2,0.4572,4
null_geo9,2012,48899,2,373744.44,764856.54,0.488647619047618,4
null_geo9,2012,48937,2,505726.8,971246.4,0.520699999999999,4
null_geo9,2012,49004,25,198590.28,505857.5,0.3925824,4
null_geo9,2012,4914,2,226960.32,485623.2,0.467359999999999,4
sheridan,2012,49340,2,129515.4,485623.2,0.2667,4
sheridan,2012,49418,25,319471.32,647497.6,0.493395,4
sheridan,2012,49677,24,225726.84,505857.5,0.4462272,6
null_geo9,2012,49700,,,,,
null_geo9,2012,49732,25,262311.8568,465388.9,0.563641460869566,4
sheridan,2012,49765,-99,0,0,0,-99
sheridan,2012,50055,2,218325.96,526091.8,0.414996923076923,4
null_geo9,2012,50062,24,334273.08,971246.4,0.344170000000001,4
sheridan,2012,50282,2,160019.3604,485623.2,0.329514199999999,4
null_geo9,2012,50414,2,264630.7992,485623.2,0.544931599999999,4
sheridan,2012,50429,4,254096.88,485623.2,0.523240000000001,4
sheridan,2012,50432,,,,,
null_geo9,2012,50517,2,247929.48,457295.18,0.542166371681415,4
sheridan,2012,51134,48,196123.32,485623.2,0.40386,4
sheridan,2012,51209,2,207224.64,485623.2,0.42672,4
sheridan,2012,51383,,,,,
sheridan,2012,51584,2,296035.2,752715.96,0.393290322580645,3
sheridan,2012,51707,2,246696,485623.2,0.508000000000001,4
sheridan,2012,5215,2,262731.24,489670.06,0.53654876033058,4
null_geo9,2012,52168,2,478590.24,890309.2,0.537556363636362,4
sheridan,2012,52210,24,284933.88,501810.64,0.567812903225806,4
sheridan,2012,52338,2,287400.84,586794.7,0.489782068965518,4
null_geo9,2012,52629,2,252851.0652,485623.2,0.5206746,4
null_geo9,2012,52744,-99,0,0,0,-99
sheridan,2012,52832,24,320704.8,995527.56,0.322146341463414,4
null_geo9,2012,52980,2,288634.32,728434.8,0.39624,4
null_geo9,2012,53257,2,162819.36,485623.2,0.33528,4
sheridan,2012,53297,2,227836.0908,485623.2,0.4691634,3
sheridan,2012,5333,2,309603.48,465388.9,0.665259130434781,4
null_geo9,2012,53340,17,440352.36,809372,0.544068,4
null_geo9,2012,5348,24,376211.4,902449.78,0.416878923766815,4
sheridan,2012,53552,2,273832.56,465388.9,0.588396521739132,4
null_geo9,2012,53865,24,281233.44,485623.2,0.57912,4
sheridan,2012,5391,,,,,
sheridan,2012,54068,24,296035.2,485623.2,0.6096,4
null_geo9,2012,54176,2,272599.08,489670.06,0.556700826446282,4
sheridan,2012,54599,16,238061.64,485623.2,0.490219999999999,4
null_geo9,2012,54728,2,259030.8,485623.2,0.5334,4
sheridan,2012,54974,2,286167.36,497763.78,0.574907317073171,4
sheridan,2012,5989,28,242995.56,473482.62,0.513210256410255,4
null_geo9,2012,60169,5,160352.4,485623.2,0.330199999999999,4
sheridan,2012,6097,21,419383.2,942918.38,0.444772532188842,4
sheridan,2012,6130,,,,,
null_geo9,2012,6134,2,488458.08,983386.98,0.496711111111111,4
sheridan,2012,61523,10,126234.3432,445154.6,0.283574836363636,4
sheridan,2012,6348,2,224493.36,748669.1,0.299857297297297,4
null_geo9,2012,6349,2,270132.12,493716.92,0.547140983606556,4
null_geo9,2012,6469,2,265198.2,485623.2,0.546100000000001,4
null_geo9,2012,6478,,,,,
sheridan,2012,65616,2,198553.2756,558466.68,0.355533739130435,4
sheridan,2012,6715,2,210518.0316,485623.2,0.4335018,4
null_geo9,2012,67679,15,3947.136,28328.02,0.139337142857143,5
null_geo9,2012,6771,2,197356.8,485623.2,0.406399999999999,4
null_geo9,2012,6829,17,320704.8,505857.5,0.633984,4
sheridan,2012,69668,2,144317.16,489670.06,0.294723966942149,4
null_geo9,2012,69757,2,255330.36,505857.5,0.5047488,4
sheridan,2012,6990,2,222026.4,485623.2,0.4572,4
sheridan,2012,69953,2,296627.2704,857934.32,0.345746716981132,4
null_geo9,2012,70217,,,,,
null_geo9,2012,70419,4,262731.24,485623.2,0.54102,4
sheridan,2012,71065,24,139383.24,489670.06,0.284647933884297,4
sheridan,2012,71093,,,,,
sheridan,2012,7111,24,304669.56,971246.4,0.313690000000001,4
null_geo9,2012,7122,24,463788.48,987433.84,0.469691803278689,4
sheridan,2012,71336,,,,,
sheridan,2012,71606,4,225726.84,485623.2,0.46482,4
null_geo9,2012,7165,24,91499.5464,485623.2,0.1884172,4
null_geo9,2012,726,2,250396.44,493716.92,0.507167213114755,4
null_geo9,2012,73066,,,,,
null_geo9,2012,73085,16,355242.24,971246.4,0.36576,4
sheridan,2012,74305,2,292334.76,509904.36,0.573314285714285,4
sheridan,2012,7478,2,157799.0964,485623.2,0.324942199999999,4
sheridan,2012,7488,2,151718.04,485623.2,0.31242,4
sheridan,2012,76179,,,,,
null_geo9,2012,76180,2,536563.8,1922258.5,0.279132631578947,3
sheridan,2012,7640,4,152951.52,489670.06,0.312357024793388,4
sheridan,2012,76583,2,49326.8652,323748.8,0.1523619,4
sheridan,2012,7911,2,38472.2412,113312.08,0.339525428571428,4
sheridan,2012,793,,,,,
null_geo9,2012,7974,,,,,
null_geo9,2012,79866,2,150484.56,829606.3,0.181393170731707,4
sheridan,2012,80684,2,330572.64,485623.2,0.680719999999999,4
sheridan,2012,8142,2,207224.64,679872.48,0.3048,4
sheridan,2012,8154,,,,,
sheridan,2012,81865,,,,,
sheridan,2012,84315,,,,,
null_geo9,2012,8499,24,368810.52,971246.4,0.379729999999999,4
sheridan,2012,86209,,,,,
sheridan,2012,8776,,,,,
sheridan,2012,8936,4,228193.8,497763.78,0.458439024390245,4
null_geo9,2012,9053,17,421850.16,870074.9,0.484844651162789,4
sheridan,2012,9104,2,249162.96,485623.2,0.513079999999999,4
null_geo9,2012,9181,2,251629.92,485623.2,0.51816,4
sheridan,2012,9280,24,181321.56,574654.12,0.315532394366196,4
sheridan,2012,9282,24,129515.4,501810.64,0.258096774193548,4
sheridan,2012,9350,2,257797.32,497763.78,0.517912195121952,4
null_geo9,2012,9453,2,198590.28,485623.2,0.408940000000001,4
sheridan,2012,9689,16,304669.56,477529.48,0.638013559322034,4
null_geo9,2012,9707,24,159118.92,493716.92,0.322288524590165,4
sheridan,2012,9766,2,97444.92,364217.4,0.267546666666667,4
null_geo9,2012,9803,2,205991.16,485623.2,0.424180000000001,4
null_geo9,2012,9875,2,244229.04,505857.5,0.4828032,4
sheridan,2012,9876,2,253837.8492,849840.6,0.298689485714286,4
sheridan,2013,10125,24,185429.0484,631310.16,0.293721692307692,4
null_geo9,2013,10401,4,150484.56,485623.2,0.309880000000001,3
sheridan,2013,10503,24,160352.4,501810.64,0.319548387096773,4
sheridan,2013,1077,2,159118.92,505857.5,0.3145536,4
sheridan,2013,10944,2,131710.9944,485623.2,0.2712212,4
sheridan,2013,11070,,,,,
sheridan,2013,1108,24,165286.32,890309.2,0.185650909090909,4
sheridan,2013,11091,,,,,
sheridan,2013,11296,24,198590.28,526091.8,0.377483076923077,4
null_geo9,2013,11461,-99,0,0,0,-99
sheridan,2013,11655,2,173920.68,485623.2,0.35814,4
null_geo9,2013,11884,2,234361.2,505857.5,0.463296,4
sheridan,2013,12141,-99,0,0,0,-99
null_geo9,2013,12195,30,204757.68,833653.16,0.245615533980583,3
null_geo9,2013,12260,25,223259.88,501810.64,0.444909677419355,4
null_geo9,2013,12396,5,203524.2,485623.2,0.4191,4
null_geo9,2013,12495,2,199823.76,477529.48,0.418454237288135,4
sheridan,2013,12627,2,315770.88,485623.2,0.650239999999999,4
null_geo9,2013,12760,48,130748.88,404686,0.323088,4
sheridan,2013,12879,-99,0,0,0,-99
null_geo9,2013,12942,2,77709.24,234717.88,0.331075862068964,4
sheridan,2013,12958,24,150484.56,526091.8,0.286043076923077,4
sheridan,2013,13049,2,156651.96,485623.2,0.322579999999999,4
sheridan,2013,13111,2,143083.68,485623.2,0.29464,4
null_geo9,2013,13362,,,,,
sheridan,2013,13518,,,,,
sheridan,2013,13564,2,112246.68,485623.2,0.23114,4
null_geo9,2013,13595,2,167753.28,485623.2,0.345439999999999,4
sheridan,2013,1370,2,150484.56,607029,0.247904,5
sheridan,2013,13742,3,47365.632,501810.64,0.0943896774193549,4
null_geo9,2013,13827,,,,,
null_geo9,2013,13828,16,212158.56,485623.2,0.436879999999999,4
sheridan,2013,14543,2,114713.64,485623.2,0.23622,4
null_geo9,2013,14585,2,196123.32,364217.4,0.538480000000001,4
sheridan,2013,14592,,,,,
null_geo9,2013,14708,2,205991.16,485623.2,0.424180000000001,4
null_geo9,2013,14756,24,254096.88,485623.2,0.523240000000001,4
sheridan,2013,15070,2,176387.64,971246.4,0.18161,4
null_geo9,2013,15426,,,,,
null_geo9,2013,15444,2,167753.28,485623.2,0.345439999999999,4
sheridan,2013,15471,16,50572.68,485623.2,0.10414,4
sheridan,2013,15540,2,191189.4,501810.64,0.381,4
null_geo9,2013,15646,2,275066.04,485623.2,0.566419999999999,4
sheridan,2013,160,2,178348.8732,331842.52,0.537451609756098,4
null_geo9,2013,16141,2,431718,946965.24,0.455897435897437,4
sheridan,2013,16156,2,140789.4072,445154.6,0.316271563636362,4
null_geo9,2013,16274,25,123348,465388.9,0.265043478260869,4
null_geo9,2013,16355,23,184886.3172,971246.4,0.1903603,4
sheridan,2013,16394,24,92511,489670.06,0.188925619834711,4
sheridan,2013,16412,2,82643.16,485623.2,0.17018,3
null_geo9,2013,16445,2,41025.5448,404686,0.10137648,4
sheridan,2013,16466,2,104845.8,485623.2,0.2159,4
null_geo9,2013,166,,,,,
sheridan,2013,16620,2,152951.52,485623.2,0.314959999999999,4
null_geo9,2013,16672,-99,429251.04,837700.02,0.512417391304346,4
null_geo9,2013,16675,2,181321.56,485623.2,0.37338,4
sheridan,2013,1670,,,,,
null_geo9,2013,17306,2,163769.1396,493716.92,0.331707344262295,4
sheridan,2013,17313,,,,,
null_geo9,2013,17457,2,450220.2,1011715,0.445008,4
null_geo9,2013,17481,18,294801.72,829606.3,0.355352195121953,4
sheridan,2013,17534,24,135682.8,501810.64,0.270387096774193,4
sheridan,2013,17693,5,45638.76,485623.2,0.0939799999999999,4
sheridan,2013,1779,2,151718.04,497763.78,0.3048,4
null_geo9,2013,17836,2,263964.72,505857.5,0.5218176,4
sheridan,2013,17914,24,241762.08,752715.96,0.321187096774195,4
sheridan,2013,18097,4,134103.9456,356123.68,0.376566545454547,4
sheridan,2013,18222,24,234102.1692,809372,0.28923996,4
null_geo9,2013,1823,2,254096.88,485623.2,0.523240000000001,4
sheridan,2013,18337,24,17453.742,505857.5,0.03450336,4
sheridan,2013,18383,16,55506.6,485623.2,0.1143,4
null_geo9,2013,18488,2,534565.5624,987433.84,0.541369770491804,4
sheridan,2013,18519,-99,0,0,0,4
null_geo9,2013,18564,,,,,
null_geo9,2013,18823,2,145550.64,485623.2,0.29972,4
null_geo9,2013,18842,-99,431718,841746.88,0.512884615384616,4
sheridan,2013,18890,3,97420.2504,469435.76,0.20752675862069,4
sheridan,2013,18953,2,115947.12,586794.7,0.197594482758621,4
null_geo9,2013,18983,-99,0,0,0,-99
null_geo9,2013,19002,24,93744.48,465388.9,0.201433043478261,4
sheridan,2013,19124,23,135682.8,485623.2,0.2794,4
sheridan,2013,19153,2,120881.04,404686,0.298704,4
null_geo9,2013,19318,24,251629.92,485623.2,0.51816,4
null_geo9,2013,1955,2,682114.44,971246.4,0.702310000000001,4
sheridan,2013,19936,-99,0,0,0,-99
null_geo9,2013,20106,2,127048.44,0,0,4
null_geo9,2013,20463,2,203524.2,485623.2,0.4191,4
sheridan,2013,20490,2,123348,404686,0.3048,6
sheridan,2013,20584,2,114713.64,465388.9,0.246490434782609,4
null_geo9,2013,20730,2,173920.68,505857.5,0.3438144,4
sheridan,2013,20739,2,159649.3164,566560.4,0.2817876,4
sheridan,2013,20779,23,178854.6,971246.4,0.18415,4
sheridan,2013,20989,,,,,
null_geo9,2013,21095,2,219559.44,485623.2,0.452119999999999,4
null_geo9,2013,21122,2,185022,493716.92,0.374754098360655,4
sheridan,2013,21255,2,128281.92,485623.2,0.26416,4
null_geo9,2013,21395,,,,,
sheridan,2013,21512,2,107312.76,485623.2,0.22098,4
null_geo9,2013,2162,2,240528.6,505857.5,0.475488,4
sheridan,2013,2252,4,128281.92,485623.2,0.26416,4
sheridan,2013,22590,2,183788.52,971246.4,0.18923,4
sheridan,2013,22649,24,171453.72,485623.2,0.353059999999999,4
null_geo9,2013,22651,,,,,
null_geo9,2013,22716,4,150484.56,526091.8,0.286043076923077,3
null_geo9,2013,22872,2,209691.6,485623.2,0.431800000000001,4
sheridan,2013,23036,24,136916.28,489670.06,0.279609917355372,4
null_geo9,2013,23064,48,173920.68,505857.5,0.3438144,4
null_geo9,2013,23105,2,176387.64,485623.2,0.363220000000001,4
null_geo9,2013,23108,2,291101.28,485623.2,0.599440000000001,4
sheridan,2013,23308,2,154357.6872,485623.2,0.317855599999999,4
null_geo9,2013,23584,26,218325.96,930777.8,0.234563478260869,4
sheridan,2013,2360,23,115947.12,485623.2,0.23876,4
sheridan,2013,2377,-99,0,0,0,-99
sheridan,2013,23770,73,231894.24,942918.38,0.245933047210301,4
null_geo9,2013,23791,2,293568.24,497763.78,0.589775609756099,4
null_geo9,2013,24275,2,312070.44,485623.2,0.642619999999999,4
null_geo9,2013,2440,2,249607.0128,497763.78,0.501457951219512,4
sheridan,2013,24413,,,,,
sheridan,2013,24456,2,161585.88,485623.2,0.332740000000001,4
null_geo9,2013,24675,2,268651.944,485623.2,0.553212,3
sheridan,2013,25246,4,112246.68,485623.2,0.23114,4
null_geo9,2013,25266,2,219559.44,485623.2,0.452119999999999,4
null_geo9,2013,25386,4,259030.8,485623.2,0.5334,4
sheridan,2013,25422,24,171453.72,489670.06,0.35014214876033,4
sheridan,2013,25476,5,55506.6,485623.2,0.1143,4
sheridan,2013,25652,16,148017.6,485623.2,0.3048,4
null_geo9,2013,25722,46,144317.16,392545.42,0.367645360824743,4
sheridan,2013,25805,2,112246.68,497763.78,0.22550243902439,4
sheridan,2013,25860,24,144317.16,485623.2,0.29718,4
sheridan,2013,26036,24,182555.04,995527.56,0.183375609756098,4
null_geo9,2013,262,2,286167.36,477529.48,0.599267796610168,4
null_geo9,2013,2623,,,,,
null_geo9,2013,26269,2,148017.6,485623.2,0.3048,3
sheridan,2013,26420,2,144317.16,485623.2,0.29718,4
sheridan,2013,26450,25,175154.16,857934.32,0.204158490566038,4
null_geo9,2013,26461,4,215859,437060.88,0.493888888888889,6
sheridan,2013,26685,2,176042.2656,485623.2,0.362508799999999,4
sheridan,2013,26692,1,187488.96,728434.8,0.257386666666667,4
sheridan,2013,26789,2,130748.88,485623.2,0.26924,4
sheridan,2013,26793,2,140616.72,485623.2,0.28956,4
null_geo9,2013,26853,,,,,
null_geo9,2013,2690,2,425550.6,983386.98,0.43274074074074,4
null_geo9,2013,27047,2,189955.92,485623.2,0.391159999999999,4
null_geo9,2013,27160,,,,,
sheridan,2013,27216,,,,,
null_geo9,2013,27579,24,305903.04,465388.9,0.657307826086955,4
null_geo9,2013,27778,2,164052.84,485623.2,0.337819999999999,4
sheridan,2013,2782,,,,,
sheridan,2013,27831,2,122114.52,485623.2,0.25146,4
null_geo9,2013,27939,3,251629.92,505857.5,0.4974336,4
sheridan,2013,27964,,,,,
sheridan,2013,2828,2,134449.32,331842.52,0.405160975609757,4
sheridan,2013,28341,2,148017.6,505857.5,0.292608,4
sheridan,2013,28796,16,102378.84,485623.2,0.21082,4
sheridan,2013,29122,2,146784.12,489670.06,0.299761983471074,4
null_geo9,2013,29189,-99,342907.44,870074.9,0.394113488372092,-99
sheridan,2013,29277,16,61674,485623.2,0.127,4
null_geo9,2013,29316,-99,0,0,0,-99
null_geo9,2013,29505,2,275066.04,627263.3,0.438518709677418,4
null_geo9,2013,29526,4,181321.56,408732.86,0.443619801980199,4
sheridan,2013,29626,2,71541.84,283280.2,0.252548571428572,4
null_geo9,2013,29817,2,256563.84,485623.2,0.528319999999999,4
sheridan,2013,29875,16,196123.32,485623.2,0.40386,4
null_geo9,2013,29884,2,540264.24,987433.84,0.547140983606556,4
null_geo9,2013,2999,2,291101.28,485623.2,0.599440000000001,4
sheridan,2013,30042,2,164052.84,497763.78,0.329580487804878,4
sheridan,2013,30217,4,139383.24,485623.2,0.28702,4
null_geo9,2013,30312,-99,0,0,0,-99
null_geo9,2013,30466,2,226960.32,485623.2,0.467359999999999,4
null_geo9,2013,30470,25,214625.52,971246.4,0.22098,4
sheridan,2013,30601,32,60440.52,505857.5,0.1194816,4
null_geo9,2013,30688,25,171453.72,485623.2,0.353059999999999,4
null_geo9,2013,30797,2,167753.28,485623.2,0.345439999999999,4
sheridan,2013,30863,23,203524.2,809372,0.25146,4
null_geo9,2013,31091,2,225726.84,509904.36,0.442685714285714,3
sheridan,2013,31459,,,,,
sheridan,2013,31460,25,140616.72,542279.24,0.259307462686567,4
sheridan,2013,31781,24,146784.12,501810.64,0.292509677419355,4
sheridan,2013,31930,6,4933.92,485623.2,0.0101599999999999,4
sheridan,2013,31978,16,54273.12,485623.2,0.11176,4
null_geo9,2013,32030,2,265198.2,485623.2,0.546100000000001,4
sheridan,2013,32208,,,,,
sheridan,2013,32536,4,111013.2,546326.1,0.2032,4
sheridan,2013,32874,16,153457.2468,708200.5,0.216686674285714,4
sheridan,2013,32929,24,140616.72,445154.6,0.315883636363637,4
sheridan,2013,33013,,,,,
null_geo9,2013,33129,2,213392.04,485623.2,0.439420000000001,4
sheridan,2013,33231,-99,0,0,0,-99
null_geo9,2013,33596,24,164990.2848,485623.2,0.339750400000001,4
sheridan,2013,33769,,,,,
null_geo9,2013,33851,2,277533,501810.64,0.553064516129033,4
null_geo9,2013,33967,25,109779.72,501810.64,0.218767741935484,4
null_geo9,2013,34042,23,99911.88,465388.9,0.214685217391305,4
sheridan,2013,34244,2,80176.2,263045.9,0.3048,4
sheridan,2013,34393,16,146784.12,485623.2,0.30226,4
null_geo9,2013,34701,2,197356.8,485623.2,0.406399999999999,4
sheridan,2013,34746,2,123348,465388.9,0.265043478260869,4
null_geo9,2013,34939,,,,,
sheridan,2013,3504,24,77709.24,890309.2,0.0872836363636363,4
sheridan,2013,35060,2,166519.8,485623.2,0.3429,4
sheridan,2013,35096,2,113948.8824,489670.06,0.232705983471074,4
null_geo9,2013,35196,2,219559.44,485623.2,0.452119999999999,4
sheridan,2013,3530,24,107312.76,493716.92,0.21735737704918,4
sheridan,2013,35717,,,,,
sheridan,2013,35833,24,124581.48,485623.2,0.25654,4
sheridan,2013,35872,3,120190.2912,331842.52,0.362191609756098,4
sheridan,2013,3595,24,120881.04,493716.92,0.244839344262295,4
sheridan,2013,35961,2,94977.96,242811.6,0.391159999999999,4
null_geo9,2013,36129,4,202290.72,428967.16,0.471577358490565,4
sheridan,2013,36589,21,125814.96,473482.62,0.265723076923077,4
null_geo9,2013,3675,2,217092.48,485623.2,0.447040000000001,4
sheridan,2013,36799,25,28370.04,1011715,0.0280416,4
null_geo9,2013,36802,2,451453.68,946965.24,0.47673846153846,4
sheridan,2013,36832,,,,,
sheridan,2013,3724,4,93744.48,331842.52,0.28249756097561,4
sheridan,2013,37325,2,117180.6,481576.34,0.243327731092437,4
sheridan,2013,37367,43,217092.48,942918.38,0.230235193133047,4
null_geo9,2013,37426,2,202290.72,485623.2,0.416560000000001,4
null_geo9,2013,37740,2,495858.96,1133120.8,0.437605714285716,4
sheridan,2013,37865,2,171453.72,489670.06,0.35014214876033,4
sheridan,2013,37880,5,50572.68,485623.2,0.10414,4
sheridan,2013,37899,3,93744.48,485623.2,0.19304,4
null_geo9,2013,37955,2,215859,485623.2,0.444499999999999,4
sheridan,2013,37968,2,114688.9704,566560.4,0.202430742857143,4
sheridan,2013,38070,25,129515.4,987433.84,0.13116393442623,4
null_geo9,2013,38071,24,103612.32,829606.3,0.124893658536585,4
null_geo9,2013,38474,2,166519.8,505857.5,0.329184,4
null_geo9,2013,38632,4,196123.32,485623.2,0.40386,4
null_geo9,2013,3870,2,199823.76,364217.4,0.54864,4
sheridan,2013,39093,2,243303.93,829606.3,0.293277073170732,4
sheridan,2013,39366,17,92511,481576.34,0.192100840336134,4
